original_path	archived_path	artifact_type	size_bytes	sha256	git_status	reason
dudleya_organelle_alignment_pipeline/__pycache__/all_sample_alignment.cpython-312.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/all_sample_alignment.cpython-312.pyc	file	25579	35f119d261d29bdbaa363eb2e43f1a23e03e2ffb68ddb971e1a98aa0a4e47d8b	local-only	pre-remediation noncanonical artifact; preserved for audit only
dudleya_organelle_alignment_pipeline/__pycache__/all_sample_alignment.cpython-313.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/all_sample_alignment.cpython-313.pyc	file	25711	64e0e17e5f65c298dd30651997ded16c814b56ea3c23d5eaa6a4b746b6d9423d	local-only	pre-remediation noncanonical artifact; preserved for audit only
dudleya_organelle_alignment_pipeline/__pycache__/all_sample_alignment.cpython-314.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/all_sample_alignment.cpython-314.pyc	file	29139	5c6c79b6729c7fdf2a7277426fe797d447b090b8a766e36b6d36b29e798f00f7	local-only	pre-remediation noncanonical artifact; preserved for audit only
dudleya_organelle_alignment_pipeline/__pycache__/analysis_masks.cpython-312.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/analysis_masks.cpython-312.pyc	file	23686	6b6298ab083620befc65440fce763b2a8e5ba7ea39cfd9de3bf2516336306ea5	local-only	pre-remediation noncanonical artifact; preserved for audit only
dudleya_organelle_alignment_pipeline/__pycache__/analysis_masks.cpython-313.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/analysis_masks.cpython-313.pyc	file	23544	ca776e6638d7c3e7eab4dee9bb0fe93fcbe5bf909df9345d9586d76a1298d63d	local-only	pre-remediation noncanonical artifact; preserved for audit only
dudleya_organelle_alignment_pipeline/__pycache__/analysis_masks.cpython-314.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/analysis_masks.cpython-314.pyc	file	26846	1b631b5a157513990e46456bf1f40a0c9db9361a0aee72159b6ac1fb36deb2c0	local-only	pre-remediation noncanonical artifact; preserved for audit only
dudleya_organelle_alignment_pipeline/__pycache__/callable_consensus.cpython-313.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/callable_consensus.cpython-313.pyc	file	29760	8ea041b772b5f04c1093b6f965cb441f25cd306fb462442bd9afb60c8820a9ab	local-only	pre-remediation noncanonical artifact; preserved for audit only
dudleya_organelle_alignment_pipeline/__pycache__/callable_consensus.cpython-314.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/callable_consensus.cpython-314.pyc	file	34215	2a7287d20df013f67d703ba49e0f38b566762ac68562531fac6938120870774f	local-only	pre-remediation noncanonical artifact; preserved for audit only
dudleya_organelle_alignment_pipeline/__pycache__/concatenated_consensus.cpython-313.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/concatenated_consensus.cpython-313.pyc	file	15189	4f8cbe2d7759eb256af9dae857dd105ded4e5b8deabb6e15cde63f2e9cea91af	local-only	pre-remediation noncanonical artifact; preserved for audit only
dudleya_organelle_alignment_pipeline/__pycache__/concatenated_consensus.cpython-314.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/concatenated_consensus.cpython-314.pyc	file	17420	cb5308070cc4d0262c54d5802bf014ff8b3c151d1a078b46aa1cb332ea6d2198	local-only	pre-remediation noncanonical artifact; preserved for audit only
dudleya_organelle_alignment_pipeline/__pycache__/downstream_sample_set.cpython-312.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/downstream_sample_set.cpython-312.pyc	file	12490	0a54388e321ca2327b77364446db52ec30e81a2a3cc46e7a26fcfdfb7ff49686	local-only	pre-remediation noncanonical artifact; preserved for audit only
dudleya_organelle_alignment_pipeline/__pycache__/downstream_sample_set.cpython-313.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/downstream_sample_set.cpython-313.pyc	file	12551	c4a35336e532729b53c19d95bd14ab609089a40fe6ea548113d70494b133ddea	local-only	pre-remediation noncanonical artifact; preserved for audit only
dudleya_organelle_alignment_pipeline/__pycache__/downstream_sample_set.cpython-314.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/downstream_sample_set.cpython-314.pyc	file	14522	b33556a50801c526b575abfb932ceff46de76da1a3aed011f4f1487f7636af8d	local-only	pre-remediation noncanonical artifact; preserved for audit only
dudleya_organelle_alignment_pipeline/__pycache__/haplotype_network.cpython-313.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/haplotype_network.cpython-313.pyc	file	31594	084e267cecdb06c502eb34a92bda3613a65e73bccbe1ae18e3d19f7bb250c0d1	local-only	pre-remediation noncanonical artifact; preserved for audit only
dudleya_organelle_alignment_pipeline/__pycache__/haplotype_network.cpython-314.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/haplotype_network.cpython-314.pyc	file	35266	9c6e6b8ca87ad9f84d6224ce99a5758c024dee3a275dc795d8aa86b8cd8e8794	local-only	pre-remediation noncanonical artifact; preserved for audit only
dudleya_organelle_alignment_pipeline/__pycache__/manifest.cpython-312.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/manifest.cpython-312.pyc	file	24830	0ff0da141193de915578e2453326ec6dc0e419967fe1168d23b14a9681cde7cd	local-only	pre-remediation noncanonical artifact; preserved for audit only
dudleya_organelle_alignment_pipeline/__pycache__/manifest.cpython-313.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/manifest.cpython-313.pyc	file	24915	3f998386331a112c9d5cb3159d9d1dbe4df7e37559c4c0a84f94c878f96aded8	local-only	pre-remediation noncanonical artifact; preserved for audit only
dudleya_organelle_alignment_pipeline/__pycache__/manifest.cpython-314.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/manifest.cpython-314.pyc	file	28072	3012164634b35e5b4d8b47c311bc563d9fe0523bc61ed86710d3360c57c1fd29	local-only	pre-remediation noncanonical artifact; preserved for audit only
dudleya_organelle_alignment_pipeline/__pycache__/pca_analysis.cpython-312.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/pca_analysis.cpython-312.pyc	file	21193	5084852df0d92a1064a6593a52b09288b023c68843d4e5967de071a09f5a6950	local-only	pre-remediation noncanonical artifact; preserved for audit only
dudleya_organelle_alignment_pipeline/__pycache__/pca_analysis.cpython-313.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/pca_analysis.cpython-313.pyc	file	21341	883071eb33887b43112561f8adb5028e31a75ef87e1cedbad4e94ee3896743d8	local-only	pre-remediation noncanonical artifact; preserved for audit only
dudleya_organelle_alignment_pipeline/__pycache__/pca_analysis.cpython-314.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/pca_analysis.cpython-314.pyc	file	24241	3baba3c6602bcc69535f649bc6a291428e3766e3964d3d15f834526d5429c422	local-only	pre-remediation noncanonical artifact; preserved for audit only
dudleya_organelle_alignment_pipeline/__pycache__/phylogenetic_tree.cpython-312.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/phylogenetic_tree.cpython-312.pyc	file	15267	ab68b6abffc3f6e238c5f610aa53dbbee7f2d40128006f40d00ea5c11cf40652	local-only	pre-remediation noncanonical artifact; preserved for audit only
dudleya_organelle_alignment_pipeline/__pycache__/phylogenetic_tree.cpython-313.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/phylogenetic_tree.cpython-313.pyc	file	15447	3e4f9854dc4fdf4c7a4324eba3ce012c430d195d57fa1ed448b42382626d7026	local-only	pre-remediation noncanonical artifact; preserved for audit only
dudleya_organelle_alignment_pipeline/__pycache__/phylogenetic_tree.cpython-314.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/phylogenetic_tree.cpython-314.pyc	file	17745	4c68ef139d009f057d9de8b6236c3275ac9aa8131b2ff6d9da0e45655a846188	local-only	pre-remediation noncanonical artifact; preserved for audit only
dudleya_organelle_alignment_pipeline/__pycache__/pilot_alignment.cpython-312.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/pilot_alignment.cpython-312.pyc	file	34756	0ec7f3abf68af8d95974a0edfc3ab856cbe1ef3b205662372728088e1b7c0aca	local-only	pre-remediation noncanonical artifact; preserved for audit only
dudleya_organelle_alignment_pipeline/__pycache__/pilot_alignment.cpython-313.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/pilot_alignment.cpython-313.pyc	file	35130	2613f1e59348f2bdb05f2ddbd9312ab825df546494a8962401174c240d58d61a	local-only	pre-remediation noncanonical artifact; preserved for audit only
dudleya_organelle_alignment_pipeline/__pycache__/pilot_alignment.cpython-314.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/pilot_alignment.cpython-314.pyc	file	40528	77017e5b90069bb2b3647b4a11b3bdee9f551174767bce38fe872ffd60265ffb	local-only	pre-remediation noncanonical artifact; preserved for audit only
dudleya_organelle_alignment_pipeline/__pycache__/population_genetics.cpython-312.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/population_genetics.cpython-312.pyc	file	18264	0ca2a5ced40b857bf888de17aee451999f4ae97d9e9b38e828ffe29d283d4579	local-only	pre-remediation noncanonical artifact; preserved for audit only
dudleya_organelle_alignment_pipeline/__pycache__/population_genetics.cpython-313.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/population_genetics.cpython-313.pyc	file	18439	d23b1ec110de3ec2243334302313252bd16766778c4bb989e019ae59a4cae757	local-only	pre-remediation noncanonical artifact; preserved for audit only
dudleya_organelle_alignment_pipeline/__pycache__/population_genetics.cpython-314.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/population_genetics.cpython-314.pyc	file	21357	e44ffd8266e5f13bde974ea7106f03c46c62366b66baede320d29d295112eaa2	local-only	pre-remediation noncanonical artifact; preserved for audit only
dudleya_organelle_alignment_pipeline/__pycache__/prepare_reference_and_pilot.cpython-312.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/prepare_reference_and_pilot.cpython-312.pyc	file	22509	e8bf216581469006529efbbcfaf3f12f42dc7d93181bca05f73b1645da053b85	local-only	pre-remediation noncanonical artifact; preserved for audit only
dudleya_organelle_alignment_pipeline/__pycache__/prepare_reference_and_pilot.cpython-313.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/prepare_reference_and_pilot.cpython-313.pyc	file	22795	77e8b305496deb06125b358fccc5bd21fc07c1eb245ed992d6641d763d9df1b8	local-only	pre-remediation noncanonical artifact; preserved for audit only
dudleya_organelle_alignment_pipeline/__pycache__/prepare_reference_and_pilot.cpython-314.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/prepare_reference_and_pilot.cpython-314.pyc	file	26056	f43cc8a74a969d8f261358e235b99f22a24173458a822d301f3c4f284b6190ad	local-only	pre-remediation noncanonical artifact; preserved for audit only
dudleya_organelle_alignment_pipeline/__pycache__/r_visualizations.cpython-312.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/r_visualizations.cpython-312.pyc	file	16134	c3fc3291f112ebe0d250021c37c6e30aa5c2ce65aaf0bf690920f5d7e3e6ef53	local-only	pre-remediation noncanonical artifact; preserved for audit only
dudleya_organelle_alignment_pipeline/__pycache__/r_visualizations.cpython-313.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/r_visualizations.cpython-313.pyc	file	16222	88139a62a5b13596824a44775fe44c3fedc4814342378ce3fb7722d385f319b2	local-only	pre-remediation noncanonical artifact; preserved for audit only
dudleya_organelle_alignment_pipeline/__pycache__/r_visualizations.cpython-314.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/r_visualizations.cpython-314.pyc	file	18016	2d76651f0f76ee135cbfd58a76f7286248ec69910a21a9ad2e96d57ebbb739f3	local-only	pre-remediation noncanonical artifact; preserved for audit only
dudleya_organelle_alignment_pipeline/__pycache__/snp_alignment.cpython-312.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/snp_alignment.cpython-312.pyc	file	15511	ac42249734ac2f89f1ba5ba18c5702f794e58aa41194ae79a7f60a9933ae0d6b	local-only	pre-remediation noncanonical artifact; preserved for audit only
dudleya_organelle_alignment_pipeline/__pycache__/snp_alignment.cpython-313.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/snp_alignment.cpython-313.pyc	file	15642	9c39ed15e4296b099fab2c919f8b76b4f012d20b31a68b2908c3f0f76c24f3ae	local-only	pre-remediation noncanonical artifact; preserved for audit only
dudleya_organelle_alignment_pipeline/__pycache__/snp_alignment.cpython-314.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/snp_alignment.cpython-314.pyc	file	18666	99370fee9ee971d17e6139529d397dedf5ceec20a36596e860d3fcaa0590e588	local-only	pre-remediation noncanonical artifact; preserved for audit only
dudleya_organelle_alignment_pipeline/__pycache__/tool_audit.cpython-312.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/tool_audit.cpython-312.pyc	file	15955	dcf22eccb12cfd25a3d5289b8133ffb2b4dcba90fdf94c14435a506de944d83b	local-only	pre-remediation noncanonical artifact; preserved for audit only
dudleya_organelle_alignment_pipeline/__pycache__/tool_audit.cpython-313.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/tool_audit.cpython-313.pyc	file	16321	59f762716ba9456d44d2ee28f3a16c05276f07f98a70fb092596ef9e75e6f454	local-only	pre-remediation noncanonical artifact; preserved for audit only
dudleya_organelle_alignment_pipeline/__pycache__/tool_audit.cpython-314.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/tool_audit.cpython-314.pyc	file	18460	5e80ec69caaf59aefd8ec086607f5a1fec09c8f271f903d078d7cefd519131d3	local-only	pre-remediation noncanonical artifact; preserved for audit only
dudleya_organelle_alignment_pipeline/__pycache__/tree_visualization.cpython-312.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/tree_visualization.cpython-312.pyc	file	12352	e74013ea5dcef47d04156932ff80ae5ac65fd65de4e38dd9bb67969014090bc5	local-only	pre-remediation noncanonical artifact; preserved for audit only
dudleya_organelle_alignment_pipeline/__pycache__/tree_visualization.cpython-313.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/tree_visualization.cpython-313.pyc	file	12373	87dcf56aa08fe5ff588875cf0f146b30a14306da2ed432649cae434ed83231b6	local-only	pre-remediation noncanonical artifact; preserved for audit only
dudleya_organelle_alignment_pipeline/__pycache__/tree_visualization.cpython-314.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/tree_visualization.cpython-314.pyc	file	14127	a353b7456cfcc481bc2d873e1e75f76b5e4d9f299e5f4c72007e31e88707b637	local-only	pre-remediation noncanonical artifact; preserved for audit only
dudleya_organelle_alignment_pipeline/__pycache__/variant_calling.cpython-312.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/variant_calling.cpython-312.pyc	file	22685	cda774eeaf7174cb0356489a8dd0dd5e1750c9d684d230e802e24200cf009ca9	local-only	pre-remediation noncanonical artifact; preserved for audit only
dudleya_organelle_alignment_pipeline/__pycache__/variant_calling.cpython-313.pyc	archive_noncanonical/2026-08-17_pre_remediation/snapshot/dudleya_organelle_alignment_pipeline/__pycache__/variant_calling.cpython-313.pyc	file	22800	1fecb5aa979a9e8c6056c0d4529155d6da2e50ae64d5ef17688bc88d4da64d7d	local-only	pre-remediation noncanonical artifact; preserved for audit only
